127.0.0.1 - - [06/Sep/2024:09:17:56 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:25 +0530] "GET /Website/CSS/allproducteditproduct.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:26 +0530] "GET /Website/mycart.jsp HTTP/1.1" 200 3279
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:27 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5189
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:28 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5189
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:46 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5201
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:47 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5201
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:47 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5201
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:48 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5201
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:58 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5201
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:59 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5201
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:59 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5201
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:22:59 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5201
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:01 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:01 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:08 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:08 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5171
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:24 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5171
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:45 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5173
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:46 +0530] "GET /Website/mycart.jsp HTTP/1.1" 200 3279
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:47 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5173
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:50 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:50 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:54 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:23:54 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5175
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:24:16 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:24:16 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:24:43 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:24:43 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1606
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:24:46 +0530] "GET /Website/admin/addnewproduct.jsp HTTP/1.1" 200 3178
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:24:46 +0530] "GET /Website/CSS/addnewproduct.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:28:53 +0530] "POST /Website/admin/AddNewProductServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:28:53 +0530] "GET /Website/admin/addnewproduct.jsp?msg=done HTTP/1.1" 200 3395
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:29:07 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:29:07 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:29:13 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:29:13 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5551
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:29:13 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:30:39 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:30:39 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:30:47 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:30:47 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1606
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:30:49 +0530] "GET /Website/admin/addnewproduct.jsp HTTP/1.1" 200 3180
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:21 +0530] "POST /Website/admin/AddNewProductServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:21 +0530] "GET /Website/admin/addnewproduct.jsp?msg=done HTTP/1.1" 200 3395
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:22 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:22 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:30 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:30 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5933
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:30 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:30 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:42 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5933
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:42 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:42 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:49 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5933
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:49 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:49 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:54 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5933
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:54 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:54 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:56 +0530] "GET /Website/messageus.jsp HTTP/1.1" 200 2965
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:57 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5933
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:57 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:31:57 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:00 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:00 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:08 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:09 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5933
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:09 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:09 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:24 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5931
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:24 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:24 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:25 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5931
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:25 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:25 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:31 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5931
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:31 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:31 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:35 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5931
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:35 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:35 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:37 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5931
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:37 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:32:37 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:36:38 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5931
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:36:38 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 200 39216
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:36:38 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 200 42913
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:40:09 +0530] "GET /Website/AddtoCartServlet?id=10 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:40:09 +0530] "GET /Website/home.jsp?msg=added HTTP/1.1" 200 6059
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:40:09 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:40:09 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:42:27 +0530] "GET /Website/home.jsp?msg=added HTTP/1.1" 200 6163
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:42:27 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:42:27 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:42:33 +0530] "GET /Website/mycart.jsp HTTP/1.1" 200 3780
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:42:34 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5984
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:42:37 +0530] "GET /Website/mycart.jsp HTTP/1.1" 200 3780
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:43:38 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5984
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:43:38 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:43:38 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:43:53 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5988
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:52:27 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:52:27 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:52:39 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:52:39 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1606
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:53:57 +0530] "GET /Website/admin/allproducteditproduct.jsp HTTP/1.1" 200 4530
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:53:57 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:53:57 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:54:01 +0530] "GET /Website/admin/editproduct.jsp?id=6 HTTP/1.1" 200 3225
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:54:06 +0530] "POST /Website/admin/EditProductServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:54:06 +0530] "GET /Website/admin/allproducteditproduct.jsp?msg=wrong HTTP/1.1" 200 4646
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:54:15 +0530] "GET /Website/admin/editproduct.jsp?id=6 HTTP/1.1" 200 3225
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:54:28 +0530] "POST /Website/admin/EditProductServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:09:54:28 +0530] "GET /Website/admin/allproducteditproduct.jsp?msg=wrong HTTP/1.1" 200 4646
0:0:0:0:0:0:0:1 - - [06/Sep/2024:12:28:37 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:12:28:37 +0530] "GET /Website/images/product_images/shoes.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:12:28:37 +0530] "GET /Website/images/product_images/dress.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:12:28:37 +0530] "GET /Website/CSS/adminHeader.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:12:28:37 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:12:28:37 +0530] "GET /Website/images/product_images/lcd.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:33 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:33 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:55 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:55 +0530] "GET /Website/home.jsp HTTP/1.1" 200 5988
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:55 +0530] "GET /Website/images/product_images/shoes.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:55 +0530] "GET /Website/images/product_images/watch.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:55 +0530] "GET /Website/images/product_images/mobile.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:55 +0530] "GET /Website/images/product_images/dress.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:55 +0530] "GET /Website/images/product_images/lcd.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:57:55 +0530] "GET /Website/images/product_images/lipstick.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:58:46 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:58:46 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:59:03 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:59:03 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1606
0:0:0:0:0:0:0:1 - - [06/Sep/2024:14:59:14 +0530] "GET /Website/admin/addnewproduct.jsp HTTP/1.1" 200 3180
